survey_date,edp_site_id,consent_edp,consent_spt,consent_contact,consent_contact_method,over_18,postcode,state,account_holder,property_use,property_year,property_construction,property_construction_other,property_star_rating,num_floors,dwelling_type,dwelling_type_other,num_bedrooms,tenure,tenure_not_occupied,tenure_other,tenure_rented_from,tenure_rented_other,num_occupants,num_children,num_occupants_70plus,has_pets,num_type_pets,has_livestock,num_type_livestock,num_days_occupied,income_weekly,has_gas,has_gas_heating,has_gas_cooking,has_gas_hot_water,has_aircon,aircon_type,num_rooms_aircon,num_rooms_heated,num_refrigerators,has_poolpump,dryer_usage,has_ev,ev_type,ev_charger_type,significant_loads_other,commercial_loads,business_hours,connection_type,has_controlled_load,islandable,property_power_outage_types,property_power_outage_other,area_power_outage_types,area_power_outage_other,power_outage_latest,has_solar,hot_water_heat_type,hot_water_heat_type_other,rooms_heat_type,rooms_heat_type_other,has_battery,battery_size_make_model
12/7/21,S0059,"Yes, I agree to participate",Yes,Yes,Email,Yes,5061,SA,Yes,Residential,1992?,Brick veneer,,,1,"Semi-detached house, townhouse or terrace",,3,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,5,5,1,No,None,No,,,None..,,,,Don't Know,,Other (please give details),Not sure,,,Think a couple years ago in SA..we didn’t get any wind farms working and so had no power,t,,,,,,
12/7/21,S0060,"Yes, I agree to participate",Yes,Yes,Email,Yes,3400,VIC,Yes,Residential,2007,Brick veneer,,6,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,7,7,2,No,Low,No,,,,,,Single phase,Don't Know,,,,,,,t,,,,,,
12/7/21,S0061,"Yes, I agree to participate",Yes,No,,Yes,5089,SA,Yes,Residential,1976,Double brick,,,1,Other (please give details),homette (2 attached dwellings),3,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,No,,No,,7-Jun,$800 - $1200,No,,,,Yes,Ducted,There's ducted to all rooms plus a split system in dining area,All,1,No,Low,No,,,,,,,Don't Know,,"Storm,Wind",,,,2021,t,,,,,,
12/7/21,S0062,"Yes, I agree to participate",Yes,Yes,Email,Yes,3616,VIC,Yes,Residential,2016,Brick veneer,,5,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,5,5,3 or more,No,Low,No,,,,,,Single phase,Don't Know,,Storm,,,,2 years,t,,,,,,
12/7/21,S0063,"Yes, I agree to participate",Yes,Yes,Email,Yes,2575,NSW,Yes,Residential,2016,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,2 Dogs,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,All,All,2,No,Low,No,,,None really. Low useage family home,,,Three phase,Don't Know,,Storm,,,,12 months,t,,,,,,
12/7/21,S0064,"Yes, I agree to participate",Yes,No,,Yes,3977,VIC,Yes,Residential,2000,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,1,0,0,Yes,cat,No,,7-Jun,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Wall / window mounted,1,5,1,No,Low,No,,,energy usagnormale,,,Single phase,Don't Know,,,,,,,t,,,,,,
12/7/21,S0065,"Yes, I agree to participate",Yes,No,,Yes,3030,VIC,Yes,Residential,2012,Brick veneer,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system,3,4,2,No,None,No,,,,,,,Don't Know,,Wind,,,,,t,,,,,,
12/7/21,S0066,"Yes, I agree to participate",Yes,Yes,Email,Yes,2260,NSW,Yes,Residential,1986,Double brick,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,1,0,Yes,1 dog,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Ducted,7,7,1,No,Medium,No,,,None,,,,Don't Know,,Storm,,,,3 years,t,,,,,,
12/7/21,S0067,"Yes, I agree to participate",No,No,,Yes,2566,NSW,Yes,Residential,1970's,Brick veneer,,,1,Other (please give details),house,3,This is my home and is owned under a mortgage by me or my family,,,,,3,0,0,Yes,1 cat and 1 Dog,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,Yes - bottled gas,No,No,Yes,Split system,1,1,2,Yes,Medium,No,,,Don't have a clothes line  ,,,Single phase,Yes,,Storm,,,,over 12 months,t,,,,,,
12/7/21,S0068,"Yes, I agree to participate",Yes,Yes,Email,Yes,3033,VIC,Yes,Residential,1976,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,6,10,3 or more,No,Low,No,,,none to mention,,,,Don't Know,,Wind,,,,only a matter of minutes or less,t,,,,,,
12/7/21,S0069,"Yes, I agree to participate",Yes,Yes,Email,Yes,5164,SA,Yes,Residential,1985,Brick veneer,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,4-Mar,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system,1,1,1,Yes,Medium,No,,,None,,,Single phase,Don't Know,No,Storm,,,,2020,t,,,,,,
12/7/21,S0070,"Yes, I agree to participate",Yes,No,,Yes,2325,NSW,Yes,Residential,2004,Other (please specify),Steel Frame with fibreboard,,2,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,1 cat 1 dog,No,,7-Jun,Less than $800,No,,,,Yes,Split system,2,2,1,No,Low,No,,,none,,,Single phase,Don't Know,,"Bushfire,Storm,Wind",,,,10/11/21,t,,,,,,
12/7/21,S0071,"Yes, I agree to participate",Yes,Yes,Email,Yes,4053,QLD,Yes,Residential,2016,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,3,0,1,Yes,1 dog,No,,7-Jun,Don't know,No,,,,Yes,Ducted,All,All,2,Yes,Low,No,,,,,,,Don't Know,,Storm,,,,1 week ago,t,,,,,,
12/7/21,S0072,"Yes, I agree to participate",Yes,No,,Yes,4560,QLD,Yes,Residential,Late 1960 to early 1970,Brick veneer,,Not Known,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,2,No,,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system,3,0,3 or more,No,Medium,No,,,We have a small water feature with a water pump.,,,,Yes,,Storm,,,,5 months,t,,,,,,
12/7/21,S0073,"Yes, I agree to participate",Yes,Yes,Email,Yes,4118,QLD,Yes,Residential,1986 approx.,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,6,3,0,Yes,"2 cats, 1 dog",No,,7-Jun,Prefer not to say / Not applicable,No,,,,Yes,Split system,3,0,1,No,High,No,,,"3 computers. Electric water heater system. TV, Electric oven. Electric cooktop.",,,Single phase,Don't Know,No,Storm,,,,1 year,t,,,,,,
12/7/21,S0074,"Yes, I agree to participate",No,No,,Yes,2088,NSW,Yes,Residential,1900,Double brick,,,3,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,Yes,1dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Wall / window mounted,/,5,1,No,Low,Yes,Tesla,Tesla,Nil,,,Single phase,No,Yes,Other (please give details),Nil,,,Never,t,,,,,,
12/7/21,S0075,"Yes, I agree to participate",Yes,No,,Yes,2567,NSW,Yes,Residential,2007,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,8,2,1,No,High,No,,,,,,Three phase,Don't Know,,Storm,,,,1 year,t,,,,,,
12/7/21,S0076,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,2575,NSW,Yes,Residential,1990,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes,1 Dog,No,,7-Jun,Above $1200,Yes - bottled gas,No,Yes - bottled gas,No,Yes,Split system,1,1,1,Yes,Low,No,,,,,,Single phase,No,No,"Bushfire,Storm",,,,6 months,t,,,,,,
12/7/21,S0077,"Yes, I agree to participate",Yes,Yes,Email,Yes,3823,VIC,Yes,Residential,1976,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,Yes,4 dogs 1 cat,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system,1,1,3 or more,Yes,High,No,,,water pump,,,Two phase,Don't Know,No,"Flooding,Storm,Wind",,,,2 weeks,t,,,,,,
12/7/21,S0078,"Yes, I agree to participate",Yes,Yes,Email,Yes,5068,SA,Yes,Residential,1925,Double brick,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,2 dogs,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,No,Yes - connected to the gas main,Yes,Ducted,7,7,2,Yes,Low,No,,,Nil,,,Three phase,Don't Know,,Storm,,,,1 month,t,,,,,,
12/7/21,S0079,"Yes, I agree to participate",Yes,Yes,"Email,Mail",Yes,2745,NSW,Yes,Residential,94,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No,,No,,7-Jun,$800 - $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,All,All,3 or more,No,Medium,No,,,Na,,,,Don't Know,,Storm,,,,A few years ago,t,,,,,,
12/7/21,S0080,"Yes, I agree to participate",Yes,Yes,Email,Yes,2530,NSW,Yes,Residential,2009,Brick veneer,,,2,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,Cat,No,,5-Apr,$800 - $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted aircon,7,7,3 or more,No,Low,No,,,,,,Single phase,Yes,No,Storm,,,,3 months,t,,,,,,
12/7/21,S0081,"Yes, I agree to participate",Yes,Yes,Email,Yes,2233,NSW,Yes,Residential,2000,Brick veneer,,,2,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,5,3,0,Yes,1 dog,No,,7-Jun,Above $1200,Yes - bottled gas,Yes - bottled gas,No,No,Yes,Ducted,6,6,1,Yes,Medium,No,,,House has both ducted and split air AC/Heat,,,Three phase,Yes,No,"Storm,Other (please give details)",Very rarely and usually due to problem elsewhere,,,"many, many months ago",t,,,,,,
12/7/21,S0082,"Yes, I agree to participate",Yes,Yes,Email,Yes,4285,QLD,Yes,Residential,1975,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,0,1,No,,No,,7-Jun,Above $1200,No,,,,Yes,Split system,2,2,2,No,Low,No,,,,,,Single phase,Yes,No,Storm,,,,1 year,t,,,,,,
12/7/21,S0083,"Yes, I agree to participate",No,No,,Yes,2257,NSW,Yes,Residential,1980s,Brick veneer,,,1,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,5,3,0,Yes,1 Dog,No,,7-Jun,Prefer not to say / Not applicable,Yes - bottled gas,No,No,No,Yes,Split system,1,0,2,Yes,Low,No,,,,,,,Yes,,"Storm,Wind",,,,1 month,t,,,,,,
12/7/21,S0084,"Yes, I agree to participate",No,No,,Yes,4301,QLD,Yes,Residential,2003,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No,,No,,2-Jan,$800 - $1200,No,,,,Yes,Split system,2,0,2,No,None,No,,,"Heated waterbed, electric hot water system. ",,,Single phase,Yes,No,Storm,,,,6 months ago ,t,,,,,,
12/7/21,S0085,"Yes, I agree to participate",No,Yes,Email,Yes,2090,NSW,Yes,Residential,About 1930,Double brick,,,3,Detached house,,4,This is my home and is owned outright by me or my family,,,,,1,0,1,Yes,1 dog and 1 cat,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Split system,5,5 plus portable heaters at times,2,No,Low,No,,,,,,,Don't Know,No,,,,,,t,,,,,,
12/7/21,S0086,"Yes, I agree to participate",Yes,Yes,Email,Yes,2763,NSW,Yes,Residential,1994,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,6,1,2,No,High,No,,,,,,Single phase,Don't Know,No,Storm,,,,Approx. 2 years ,t,,,,,,
12/7/21,S0087,"Yes, I agree to participate",Yes,No,,Yes,3116,VIC,Yes,Residential,2009,Brick veneer,,5,2,Detached house,,5 or more,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes,1 dog,Yes,"3 chickens ,  3 horses",5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,7,12,3 or more,Yes,Low,No,,,,,,Three phase,Don't Know,No,"Storm,Wind",,,,Oct 29th,t,,,,,,
12/7/21,S0088,"Yes, I agree to participate",Yes,Yes,Email,Yes,4509,QLD,Yes,Residential,2014,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,All,All,2,Yes,None,No,,,,,,Three phase,Don't Know,No,,,,,,t,,,,,,
12/7/21,S0089,"Yes, I agree to participate",Yes,Yes,Email,Yes,5352,SA,Yes,Residential,1977,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,1,No,,No,,7-Jun,Above $1200,No,,,,Yes,Ducted,8,3,1,No,Low,No,,,,,,Single phase,Yes,No,Storm,,,,4 hours,t,,,,,,
12/7/21,S0090,"Yes, I agree to participate",Yes,Yes,"Email,Phone,Mail",Yes,2529,NSW,Yes,Residential,2010,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,0,0,Yes,1 Dog,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Ducted,7,7,2,Yes,Low,Yes,Tesla Model 3 Standard Range Plus,Tesla High Powered Wall Connector,,,,Three phase,No,Yes,"Storm,Wind",,,,Today,t,,,,,,
12/7/21,S0091,"Yes, I agree to participate",Yes,Yes,Email,Yes,3165,VIC,Yes,Residential,1956,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,1,Yes,4 cats & 1 dog,No,,7-Jun,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes,Split system,3,7,2,No,Low,No,,,Electric column heater used 2 hours per day,,,Single phase,No,,,,,,,t,,,,,,
12/7/21,S0092,"Yes, I agree to participate",Yes,Yes,Email,Yes,4300,QLD,Yes,Residential,2003,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,2 dogs,No,,7-Jun,Above $1200,No,,,,Yes,Split system,3,3,3 or more,No,Low,No,,,,,,Single phase,No,No,,,,,,t,,,,,,
12/7/21,S0093,"Yes, I agree to participate",Yes,Yes,Email,Yes,5021,SA,Yes,Residential,1985,Brick veneer,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,1,0,0,No,,No,,7-Jun,Less than $800,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,all,all,2,No,Low,No,,,none,,,Three phase,No,No,,,,,,t,,,,,,
12/7/21,S0094,"Yes, I agree to participate",Yes,Yes,Email,Yes,2018,NSW,Yes,Residential,2006,Brick veneer,,5,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,3,1,0,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,8,8,2,No,None,No,,,,,,Three phase,No,No,,,,,,t,,,,,,
12/7/21,S0095,"Yes, I agree to participate",Yes,No,,Yes,2575,NSW,Yes,Residential,1970,Brick veneer,,Unsure,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,"2 pets , cat & fish",No,,2-Jan,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes,Ducted,10 rooms,10 rooms,2,No,Low,No,,,"2000 Litre Spa, Music Studio",,,Two phase,Yes,No,"Bushfire,Flooding,Storm,Wind",,,,4 months ago approx,t,,,,,,
12/7/21,S0096,"Yes, I agree to participate",Yes,Yes,Email,Yes,4502,QLD,Yes,Residential,1996,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,No,,No,,5-Apr,Prefer not to say / Not applicable,No,,,,Yes,Ducted,7,0,2,No,None,No,,,none apply,,,Single phase,Yes,No,"Storm,Wind",,,,6 months,t,,,,,,
12/7/21,S0097,"Yes, I agree to participate",Yes,No,,Yes,2571,NSW,Yes,Residential,,Double brick,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes,1 Greyhound,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Split system,2,4,2,Yes,High,No,,,,,,Single phase,Yes,No,Storm,,,,23/10/2021,t,,,,,,
12/7/21,S0098,"Yes, I agree to participate",Yes,Yes,Email,Yes,3186,VIC,Yes,Residential,1885,Timber frame with fibreboard or other lightweight cladding,,Not Known,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,2,No,,No,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system,2,7,3 or more,No,None,No,,,Electric Oven,,,Single phase,No,No,,,,,,t,,,,,,
12/7/21,S0099,"Yes, I agree to participate",Yes,Yes,Email,Yes,4152,QLD,Yes,Residential,1998,Brick veneer,,,2,Detached house,,5 or more,This is my home and is owned outright by me or my family,,,,,2,0,2,Yes,1 Dog,No,,7-Jun,$800 - $1200,No,,,,Yes,Split system,All,None,3 or more,No,Low,No,,,,,,Two phase,Don't Know,,,,,,,t,,,,,,
12/7/21,S0100,"Yes, I agree to participate",Yes,Yes,Email,Yes,2298,NSW,Yes,Residential,1915,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,1 dog,No,,4-Mar,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Split system,4,1,2,Yes,Low,No,,,None,,,,Don't Know,No,Storm,,,,5 years,t,,,,,,
12/7/21,S0101,"Yes, I agree to participate",Yes,Yes,Email,Yes,2323,NSW,Yes,Residential,2012,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,1,No,,No,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,6,1,1,No,None,No,,,Nil,,,,Don't Know,,Storm,,,,6 hrs,t,,,,,,
12/7/21,S0102,"Yes, I agree to participate",Yes,Yes,Email,Yes,2700,NSW,Yes,Residential,1920,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes,Dogs x 2,No,,7-Jun,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes,Ducted,6,2,1,No,Low,No,,,NO significant electrical loads,,,Single phase,Don't Know,,,,,,,t,,,,,,
12/7/21,S0103,"Yes, I agree to participate",Yes,Yes,"Email,Phone",Yes,2570,NSW,Yes,Residential,2016,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes,1 dog,No,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No,Yes - connected to the gas main,Yes,Ducted,6,6,1,Yes,Low,No,,,,,,,Don't Know,No,Storm,,,,2 hours....before that we had a 2 day interruption,t,,,,,,
